mode,GUID,macro_f1
no_season,0965F441-3796-4112-9CB8-DB9170DC19D8,1.0
no_season,096F4FA2-D13C-4CF2-B7E0-71345EC99D19,0.3333333333333333
no_season,0980876E-D47F-4ED9-AFD2-38E3B2572A09,0.1111111111111111
no_season,09DD0371-1F4A-415F-9A5E-444CE2E7814A,0.3333333333333333
no_season,09E4E3DC-2898-4C18-92BE-531261C1A3C4,0.2
no_season,09E841AA-DA3D-48FC-9B28-AEF542572524,1.0
no_season,09EFAB99-EE43-4E91-9158-ADF02320D02D,0.0
no_season,0A41C544-007F-47AF-B29E-2E92490F66A6,0.3333333333333333
no_season,0A4D2130-CC3D-47BD-A04B-F4D3F861E920,1.0
no_season,0AAEC4CC-5A23-4169-8A04-213F7A611DC4,1.0
no_season,0AC4DC02-B07D-444E-BE4B-CAD436E7DF70,0.0
no_season,0AE9D3D1-64AA-4E7B-98C1-EC71D6EABD41,0.3333333333333333
no_season,0B340A2F-ABFA-4E9A-BEE9-6A330BD6907D,0.0
no_season,0B47645F-6459-4DFE-A336-A6F31E7B1C52,0.0
no_season,0B4EC603-52A2-4EFE-BB48-52734C8A58B4,0.0
no_season,0B59F382-2DFA-481D-997F-A8332EF20C0E,0.0
no_season,0B827024-0A1B-4F46-B2B1-EB83FF1CB89B,0.0
no_season,0BA9CD05-508E-4AE7-A0D2-9CA78F72876B,1.0
no_season,0BB29903-765F-481B-8E32-5E61135A0114,0.0
no_season,0BB5D7F7-3698-4F8C-B77C-7965FA4B6920,1.0
no_season,0BBEA635-8733-4854-A1B6-B7D31C012E67,1.0
no_season,0BC646E4-0050-4989-AEE8-A4A4AE1D1ADA,0.25396825396825395
no_season,0BDE7514-D94C-4FDC-876D-6DBDAF101AAE,0.0
no_season,0BF67694-49C1-4C23-B0AB-A2113CBDE5E0,0.0
no_season,0C0ADBDB-8B2A-45C9-8058-092E510501C0,0.0
no_season,0C2D135D-1E33-47B6-877D-D370CAA6901F,0.0
no_season,0C2F2509-154C-4087-A658-B91EDD96B415,0.25
no_season,0C337C89-343F-43F6-AD73-6578F10E3BAA,0.3055555555555555
no_season,0C42404D-C700-4FA1-BA23-7F487C76BD57,1.0
no_season,0C5DC8A0-AE49-44E7-80AA-937B879212DD,1.0
no_season,0C717A7D-CE5B-49AD-8D90-F5C073E8DF48,0.2222222222222222
no_season,0C81D4A7-E0C5-4169-9F2E-B4C5278831A3,1.0
no_season,0CA1EBC5-A4E3-4960-85EB-C1C6E0178215,0.0
no_season,0CC1CAC5-A2AF-4DC6-8538-AF992C3FED26,0.4
no_season,0CC87037-8E8F-4B73-9809-BA3503FC4A37,0.0
no_season,0CDA6685-80F6-495E-AFAC-40F1D9EC7256,0.3333333333333333
no_season,0D4A33E5-FE33-43EB-B720-7ACB864F56CE,0.0
no_season,0D5FDBCF-0BFF-4535-A035-91DA551CD473,0.0
no_season,0D68A152-585B-485B-AF35-117CABE92FED,0.2764227642276423
no_season,0D8B9385-8B32-42E7-9473-3E373558057F,1.0
no_season,0DC192FF-6EAE-444A-A611-2A15C40D3C81,0.375
no_season,0DFE938F-4BC2-4040-BCD2-992DC6DE07C4,0.0
no_season,0E14D136-FCAA-46B8-A11F-48BE91332419,1.0
no_season,0E2413D7-CB03-484F-AAA6-C87C25B0A0ED,0.0
no_season,0E3A494C-8533-4199-8643-269D93D5CAB7,1.0
no_season,0E56F11D-49AE-4725-8F9C-8AFD3B2BF403,1.0
no_season,0E635EF8-0E3E-4734-8414-A7C4F51ED81E,0.0
no_season,0E7298C9-F090-430B-B58D-E9663DE999FF,0.42857142857142855
no_season,0EC420FD-DDEE-4C3E-89FA-FBAA5CF44D27,1.0
no_season,0EDA0206-9FFB-4B5C-88D7-DB5C50ED9C50,0.0
no_season,0F0B6912-170B-4623-A07B-196C4009B460,0.0
no_season,0F1D5018-1B7E-4420-8EE5-1EA950FBA8CB,0.13333333333333333
no_season,0F313035-87AC-4CF3-B290-A334B9A166B8,1.0
no_season,0F3768BC-706B-47E2-99C0-F86B56544A64,0.25
no_season,0F5A924C-D040-4B09-87B6-49B1F0F11CC1,0.0
no_season,0F70C909-665C-4A33-A824-6AEACF4D5B12,1.0
no_season,0F9425C4-EB5E-4139-8B03-5CE604DEBFF8,1.0
no_season,0FA3A879-29D9-4F40-8262-3E24A4313A55,1.0
no_season,0FB5FC7C-929C-4837-811D-CA72D580ED37,0.3333333333333333
no_season,0FB8F437-55B2-42CD-997E-0AEE24A931C0,1.0
no_season,0FC13BC0-66D0-42AB-8BFC-D587D238FF89,1.0
no_season,0FE06278-B8B3-47C2-9435-AD0D2EEE83CE,0.3333333333333333
no_season,0FFCF7CA-9463-410E-A316-8D0D4910E534,0.3333333333333333
no_season,1001E14D-6171-44DD-955A-A5C0E77C6DF9,0.0
no_season,10042D37-6080-4D59-AC7E-CEC511847896,0.08333333333333333
no_season,1045E925-3AC2-4CD7-8728-4F7343C24908,1.0
no_season,1047B7BC-7B79-4975-8514-0CDC3E933797,0.3333333333333333
no_season,106E9241-D11A-4221-B815-7FAF9F7F33A4,0.0
no_season,1071B586-BA0A-4898-94A9-472725FA0967,0.3333333333333333
no_season,10C15C11-7DEE-4C2D-8168-B0A7D5D27629,0.0
no_season,10C8C32B-122C-4430-91E7-7CFF839BFE23,0.0
no_season,10CE9B0C-C6FA-4FA4-95FF-78629300FB5C,0.0
no_season,1101B34E-C810-4630-83A9-0C1345E53410,1.0
no_season,11115C3A-C974-45A2-8F7A-01991D2927F6,1.0
no_season,111A640C-1E3C-488B-A376-F14181C250C5,0.3333333333333333
no_season,113441EB-EB46-458E-AFCE-280E2A129858,1.0
no_season,11521590-C8A5-4D12-A928-686C545EBDDC,0.0
no_season,119D9847-319D-46EB-A057-78045BAE1D2F,0.0
no_season,11BCE5C3-70F9-4E55-9F36-B1F958BD92E0,0.4
no_season,11C064F3-75B4-4A8B-83D2-395A5E2D648D,1.0
no_season,11C4C4F1-8E6E-49C8-8248-F1905DFE92B7,1.0
no_season,11C51989-3DBB-46BA-9985-291340FDB1D1,0.13333333333333333
no_season,11CA1710-8CBB-4309-BCED-A8E75C3C475E,1.0
no_season,11EDE2A4-6470-487B-8843-629EF904131B,1.0
no_season,11F0AB02-31D2-4889-8605-BFB3B8951E14,1.0
no_season,1202C9E2-1647-4C49-A3F2-29362F5DD98E,1.0
no_season,12295D4D-F525-43DA-97EA-75CC72B027F0,1.0
no_season,12322400-B726-4358-B2E9-25C5569B8C52,1.0
no_season,1238C409-3899-44E3-92FD-3BA7E520A343,1.0
no_season,12398848-A4BE-41DA-BFD9-6413E6F45A01,0.4
no_season,124CC6AC-038F-4E81-9A81-6C59554C7884,1.0
no_season,124ED8FB-8C42-488B-B28D-9A4F7FD3F134,0.0
no_season,12557556-012E-45A0-A158-E8B255E3F89E,1.0
no_season,126A211D-2B27-45D0-94F2-66F5E7C681A3,1.0
no_season,126C18D5-9991-4DD6-849B-21304369B4B6,1.0
no_season,12AD3C4D-BCA5-4656-A8B0-F68B4DD5F636,1.0
no_season,12AEBE1E-521E-44D7-B3DD-18E62DA3DEA3,0.4666666666666667
no_season,12AFED14-8920-4AC6-9F18-79B59AE943FA,0.0
no_season,12CCAA6B-8B28-46F6-B273-83DD7E454EDD,1.0
no_season,12FB11C2-3730-4E02-B235-40FBEB50496E,1.0
no_season,1300B4C0-FF4D-4EDC-B3BF-858B6FBEE123,0.4444444444444444
no_season,130B925E-2C4B-43C5-9DC3-3627EA5F0359,1.0
no_season,1324DFD6-BC62-4FE8-BC01-7FDABEDAA6A3,1.0
no_season,13280DA9-C44F-4512-9346-C17A3E4AEB30,0.0
no_season,1357D5CB-294D-4B60-AC65-749D522AEBC8,0.25
no_season,136E0354-5690-40E0-9847-0ECF1A3D190A,1.0
no_season,13827FD7-11D6-4973-89D6-857974688B12,1.0
no_season,138C6898-65DE-4725-A57D-E6854290B9FA,1.0
no_season,139D3B54-8287-4A0E-9D60-2DB44973FAF6,0.0
no_season,13C089F9-92DF-4429-AE08-A0C0689D726D,0.0
no_season,13C9B9F3-CAC0-4BF7-B488-E0CF7D068323,1.0
no_season,1401C649-E48F-4DA8-A3BE-69D3205F2C74,1.0
no_season,140D0045-06C0-44DB-82DA-3B2F97B26BC2,1.0
no_season,1460AE6B-C3CE-48D7-B628-1D3B66708DF5,1.0
no_season,1488256F-50E4-4C93-B632-DC3783BD25D6,1.0
no_season,14B4E124-4FD8-403D-AF57-A68C4B03C7C2,1.0
no_season,14B57D5C-1819-48CC-BBF7-CFD8457E31E4,1.0
no_season,14C26D1A-4840-467E-B87D-B9F1C1DFD81A,0.0
no_season,14E0BAB9-FD43-4657-8300-7B7FC592A9ED,0.0
no_season,14E107B4-E016-4EBC-8B08-DDD9EAFAF318,1.0
no_season,1501852F-3A87-48F6-8BD0-BE0E47D5B33A,1.0
no_season,15154084-3ADA-42E2-A808-3FD66B90CFAA,0.3333333333333333
no_season,15328293-FA1A-4CAB-A6CD-4298E251D20E,1.0
no_season,15659AA1-05C4-45FA-B47E-C624D6760531,0.0
no_season,156F0EEF-47B0-47D2-82FC-D356FBED0B3B,1.0
no_season,15A39C7A-B5EB-405B-AC76-4D7DBC453FB9,0.0
no_season,15A4AB8D-180B-49CF-ABEE-2976BC0EE066,0.0
no_season,15EA4200-AD34-4B05-BDB1-4F4643325008,1.0
no_season,162134DA-9841-450C-937E-74F65B4BF6B7,1.0
no_season,1650C5CB-6D1A-4575-8E11-134FB19B5E23,1.0
no_season,16B52DAC-5CD3-45C5-8590-16C5C49297DB,1.0
no_season,16CCA0F4-BC83-45F1-A153-B20FA4C8D26F,0.4
no_season,16DBA5B7-9273-4F75-A655-5723F005BE78,1.0
no_season,16DDF087-29EC-433C-A4B6-87A2C3A29B83,0.0
no_season,16E5BA9D-14A0-4E45-A1D0-AD299C896092,0.0
no_season,1723E20D-B226-47AB-B1A7-5E0871386E22,1.0
no_season,17266968-B194-447C-BCC6-9AC4FB19EA90,0.0
no_season,172D1828-D7A9-4B44-BB03-CB6594887B83,1.0
no_season,175EC907-D297-47B3-9767-C2B7F6570945,1.0
no_season,17749CCB-ECCC-469E-B385-E87736B15692,1.0
no_season,1774E55F-D45B-4B1B-A63A-D41921033971,1.0
no_season,1792035A-0109-4235-A464-E76D384BD57C,1.0
no_season,181A22A1-3507-4283-AA79-3CE68BB1FD49,1.0
no_season,181CEEFF-480B-4811-A6EC-EADC0303A528,0.3333333333333333
no_season,181EEBBD-61ED-4FA4-814A-650F683EF02F,0.16666666666666666
no_season,181FA47C-6460-4CCC-B2B2-9EE8E6668769,1.0
no_season,18271084-87FE-44EA-A626-E17937AC2674,1.0
no_season,182788B5-851B-4426-B11E-BB7FD6E13FEB,0.3333333333333333
no_season,18497ECE-9253-4D76-9EA8-164A5BEAEE49,1.0
no_season,1868F30D-C4D7-43F1-BB98-B8A41940EDCD,0.4
no_season,18963757-1E1F-4E1E-9326-BCF5124354D3,0.0
no_season,18993319-D663-4796-A31A-195264833E10,0.3333333333333333
no_season,18A0971F-D628-4F6A-A80C-E29D35FB8E97,0.3333333333333333
no_season,18B1698C-0B1C-4860-A386-E66E7BDF8BF2,0.3137254901960784
no_season,18DA56C6-963D-44B5-B530-A84B729AF026,0.0
no_season,18DC6172-CBE1-4084-A8E7-7E3AD2992268,1.0
no_season,18F7A861-303C-4518-AFB5-CB507C1D24D0,1.0
no_season,19227646-B522-45F4-93F3-957AE1FFCD4C,0.3333333333333333
no_season,196E7421-020C-47F9-A4DC-542A7F7D3E7A,1.0
no_season,197298A5-F881-4954-9BAE-1E3049FB6F48,0.0
no_season,19858BC5-6E27-467D-9DBE-40830C555AB1,1.0
no_season,198F8556-8227-4518-85C1-E4312EA26AC5,0.3333333333333333
no_season,1994CF35-68C1-43B6-A6D0-A561DD82F110,1.0
no_season,1999C568-14C0-4A5B-AA40-B7A458672D0C,0.0
no_season,19C5DA9B-49F6-47D7-B9B9-D9CB51A7A6FB,1.0
no_season,19C6DD7F-11DD-4895-9243-BA4215D16252,1.0
no_season,19F26830-A3D6-4A7C-ABD8-6429C592C3FC,0.25
no_season,19FB1F0A-A10C-4214-97D9-86390369467F,0.0
no_season,1A169771-D450-419A-BF63-4ED6D6737081,0.3333333333333333
no_season,1A2C0227-3A1D-4074-B3C6-E9752D8A7EB1,1.0
no_season,1A745710-82D6-4188-AC40-3EEAF8DE5D9F,1.0
no_season,1ABAF5FB-24A2-4650-BD7F-B17F44AE7BBE,1.0
no_season,1ADACDCD-0C65-4315-BA5F-06556A82458B,0.0
no_season,1B0F1EB3-996C-44CB-A1E2-D4B9F54B85DA,1.0
no_season,1B2C6E2B-EC57-48FA-9A05-308B24321D16,1.0
no_season,1B515FC5-2B03-406B-89B5-97557074BE53,0.25
no_season,1B62ACD6-7EBD-413D-BD58-FF78580AB273,1.0
no_season,1BA7F3C2-F4FD-4856-8B98-6F15A5F94B70,0.0
no_season,1BDF0EA0-7ACD-4873-B346-FCC5681DB3A7,0.46153846153846156
no_season,1C0C455E-7E80-45C3-A6DF-23936C3D9B21,0.47058823529411764
no_season,1C76F08E-CF9B-4308-91F4-D18D38899C38,0.0
no_season,1C876AB0-D2AA-433C-9255-002C21A92254,1.0
no_season,1CAA8381-97D8-48A6-8BC5-B5A28FBF190A,1.0
no_season,1D109F76-6042-4982-9BD7-4C1C15FAD262,0.0
no_season,1D5752DF-3DAD-4609-A387-A2476872D26C,1.0
no_season,1DADA32D-7703-4ACD-A7B0-418B222F9886,0.0
no_season,1DB03C25-943C-4E80-9773-37BF5D2C3F96,1.0
no_season,1DE232FE-19AB-4CE5-AE1B-907F0A85614C,1.0
no_season,1DF612BE-DDF1-4F32-9814-1654D5433410,0.4
no_season,1E059D83-F247-4059-9818-7BE9F701DAF0,0.35555555555555557
no_season,1E4A677F-A6FB-4CC4-846F-56866DD930CF,0.4
no_season,1E5E019F-A94F-4F50-BE66-320E0A33106A,0.3333333333333333
no_season,1E5FAD5C-5A81-4C76-B5EE-C0034F65DD43,0.25
no_season,1E6B342C-0EB8-4DC9-B20D-E05C5BD6C9B0,0.0
no_season,1E6DD4A8-8EF8-4953-A036-01A2B8F32669,0.0
no_season,1EB07CE9-838E-4924-A095-BA6D42943902,0.30303030303030304
no_season,1EB2FFE6-6351-4159-A282-2A7B0F81DF36,1.0
no_season,1EC3A700-D94A-4FD6-AE55-4CA9C13DAC9A,1.0
no_season,1EE5B5FC-DB22-4090-95EA-2927BA22BEC5,0.4
no_season,1F25EE3C-94DD-4B96-8FC2-3219B0133595,1.0
no_season,1F3F900B-ACCB-4907-8783-627B51CCF174,1.0
no_season,1F7969CF-540A-4FE9-A346-2503EBA58FE5,1.0
no_season,1F7C8C3D-0BF2-4E23-9FDF-29E04035F2F8,1.0
no_season,1FA104F1-D833-4749-9FA5-B083FCA36C93,0.0
no_season,1FA74C78-9DF4-4B33-88F2-9BA713703D6D,1.0
no_season,1FCEB73A-CC0C-4C39-8611-FBD178396F29,1.0
no_season,1FF4400F-72C7-43C7-9627-F87BAFCA8F07,0.3333333333333333
no_season,200BD78B-16BA-40F5-89EB-716F5AD70B43,0.0
no_season,201A5A80-E606-40ED-BCB5-603F9748D05C,0.2
no_season,20466005-2C16-43A1-80B5-67BF7C6CC5BE,0.0
no_season,20478611-3C30-4A88-9629-ED4712BB08F0,0.0
no_season,2058F7CC-4C39-4C8C-BC3D-9206E0B04A01,1.0
no_season,205BCCEB-1081-4C8E-9763-663CF400C7EC,1.0
no_season,20921ACE-30EB-40F8-BEAA-BAF86D630F6C,0.34920634920634924
no_season,209DEF27-A679-452B-ABE8-61E0C585262A,0.0
no_season,20A11BAC-40DC-48D9-948D-9B4756DBD937,0.0
no_season,20B1925D-C506-46D7-86D3-9B31DF9B4D49,0.47368421052631576
no_season,20DAD7CD-C300-4AA4-9437-AD16F92966FF,0.0
no_season,20E25F42-8997-482A-9994-FF7669E3E6D2,0.0
no_season,20E8872A-3131-496A-9141-610150B05527,0.0
no_season,20EE7D9B-CB32-4747-B1F1-08C92967B3D5,1.0
no_season,216B21F2-D4B7-408E-8AE2-468FE9C7A8B5,1.0
no_season,2170BBEF-F310-4F61-BEC8-7099988FE592,0.0
no_season,217344AF-E4AE-4E33-9E32-54A1B6C84FE2,0.0
no_season,218557A0-F06F-440F-86F5-DC2B63654A72,0.16666666666666666
no_season,21B95539-A21F-4164-9347-7160551DAAF8,1.0
no_season,21DF8F03-5675-4A27-AA71-2A17EA4792FD,1.0
no_season,225FE0C8-E095-42F8-8EB8-5F6214719E91,1.0
no_season,228ED3DC-8B38-43B8-8711-579E5982A2B0,0.13333333333333333
no_season,2293DC75-E4BB-4FC6-849E-84DFE5825151,1.0
no_season,22DAA9D2-4B37-4776-A4DA-71DD526EFFE4,0.0
no_season,2309DE7C-48B1-481E-957D-F8F7A539CB08,1.0
no_season,23150ACB-D0AB-4EEA-8219-17546E4E2158,0.0
no_season,2358B3B2-B332-40ED-853A-B0FDD2AB4673,1.0
no_season,2364FBD7-BB0F-42C7-8571-CB50BEBBB690,0.25
no_season,23709CFA-BE61-4CC8-AC8E-BADF0F545177,1.0
no_season,23746527-E30E-4A6B-AD82-A3E303343525,1.0
no_season,23967F41-1203-4B4D-B346-D317A775F8CC,1.0
no_season,2396AF5D-670E-4432-B784-B5F7292AD5FC,0.0
no_season,23A3B9E7-DE4E-4E7A-B859-7153EB351502,0.0
no_season,23DE5EF3-A9E2-4BBC-A267-DAA1AC40F564,0.0
no_season,23DFD7D7-8B63-45F4-9F74-EEBBA013F098,1.0
no_season,23F241CC-971B-4E83-9DAC-10B0ABB1CCB0,1.0
no_season,243A4916-78F6-4687-8E59-51A9FC763F0F,1.0
no_season,24406BDC-69FC-4EFE-91C3-34C84539C9D3,0.0
no_season,2444C135-EFBA-43E2-A44A-C35EF8A5C755,0.25
no_season,2477D450-A235-401E-B0A9-DE8A52D1C14E,1.0
no_season,248E6F9A-2597-4622-BD8C-5EE8329706DF,1.0
no_season,24CF100F-8F21-4ECD-A3AB-4DA57EE7CFC6,0.0
no_season,24E92394-644F-4CF7-A253-E36A106F3A37,1.0
no_season,253B6E10-DA8B-45B1-8A1C-AA5720B6AD2C,1.0
no_season,255224CF-B035-431B-81D9-D3BD7F07E179,1.0
no_season,255DF2C1-8B57-453A-A04F-82AC2E816FBC,1.0
no_season,25669B04-BDD6-4145-AC62-B993E09474EA,1.0
no_season,25EC5BA1-638C-4C92-B754-DE2396990C8F,0.0
no_season,26062E9E-BBD7-4900-A67D-093AF6206677,1.0
no_season,261D2F60-0E09-4442-AED7-152010C801E6,1.0
no_season,26218375-1AA2-4D2F-BB74-C1E9E73F050E,1.0
no_season,2636EF38-6DCD-47F7-A156-F7BC6097B4A8,1.0
no_season,26414E79-6628-4A1D-AA80-1216EEE8AA32,0.0
no_season,26591028-6233-4477-BCFF-6A1FC2B7CF84,1.0
no_season,266A5AEE-C26E-4434-AB2D-EBECE1E521D9,1.0
no_season,26C33FF6-F689-47CC-9CBD-BB0DE351E4B8,1.0
no_season,26FE353E-4C9A-47E4-B574-F398C7924411,0.0
no_season,2709DD62-372B-419B-828D-C04C1F9FA379,1.0
no_season,27239074-F24F-493E-A521-25BB65CA71EF,1.0
no_season,27587341-24B9-4AEC-A4FF-484CE4FC1712,1.0
no_season,2767B4B6-4923-4645-A9A2-DC4DA90E69F6,1.0
no_season,2772E9A1-6197-4125-A2C7-D3B4B2D40B5D,1.0
no_season,278715FE-7B20-449F-8AFC-0B7E471017A2,1.0
no_season,27AC6DE1-A90E-4CA1-B819-C21A742ED372,0.125
no_season,27B81947-BCB2-49C3-B154-CFCFF6B55118,0.0
no_season,27CC717D-1983-4F1B-B204-F01B0E62EFBA,0.3333333333333333
no_season,27E017F5-254B-470E-848C-518B5DDCC0E5,1.0
no_season,2816795D-D0A4-4F86-9074-21BC54835089,0.3333333333333333
no_season,281CFF5B-2734-4BF9-9689-F093D2270AB5,0.0
no_season,2826C41E-D24B-48B3-9A78-99C9A6F5A656,0.0
no_season,283238DF-1FE5-4680-8D57-F00DDA370212,0.1111111111111111
no_season,28878BC5-F445-4475-8C17-53843926ACD4,0.0
no_season,28CFC532-A524-4FD2-9A02-E09E88520CAC,1.0
no_season,28DC350F-3837-4DE6-93F2-5DC74FEFF054,1.0
no_season,28EE335D-4B61-42A5-90EC-D3C2A31274A7,1.0
no_season,28F43E6B-634A-4B51-83CD-1E1C1D35A0CC,0.0
